CustomerID,CustomerName,CustomerType,Industry,Country,Region,City,StateProvince,PostalCode,SignupDate,CustomerSegment
C00768,Pioneer Traders,B2B,Agriculture,United States,North America,Newark,TX,51653,2025-06-18,Mid-Market
C00769,Chen Li,B2C,Consumer,Mexico,North America,Mexico City,,22893,2023-07-09,Consumer
C00770,Bluewave Mart,B2B,Healthcare,India,Asia Pacific,Chennai,,38697,2025-12-15,Small Business
C00771,Wei Dubois,B2C,Consumer,Canada,North America,Vancouver,,60117,2023-01-24,Consumer
C00772,Vertex Retail Group,B2B,Manufacturing,Spain,Europe,Madrid,,67210,2024-07-28,Enterprise
C00773,Pioneer Trading Co.,B2B,Construction,Spain,Europe,Madrid,,78269,2024-03-09,Enterprise
C00774,Zenith Merchants,B2B,Healthcare,Argentina,Latin America,Buenos Aires,,28260,2023-12-16,Mid-Market
C00775,Harbor Partners,B2B,Telecommunications,Canada,North America,Montreal,,92202,2025-01-03,Small Business
C00776,Vertex Trading Co.,B2B,Food & Beverage,Brazil,Latin America,Sao Paulo,,47003,2025-10-12,Enterprise
C00777,Carlos Zhang,B2C,Consumer,China,Asia Pacific,Shenzhen,,55621,2023-05-13,Consumer
C00778,Pinnacle Wholesale,B2B,Telecommunications,Mexico,North America,Guadalajara,,86711,2025-09-25,Small Business
C00779,Horizon Partners,B2B,Food & Beverage,China,Asia Pacific,Shenzhen,,78455,2024-02-04,Small Business
C00780,Atlas Holdings,B2B,Construction,Brazil,Latin America,Sao Paulo,,18877,2025-01-01,Small Business
C00781,Meridian Merchants,B2B,Construction,Mexico,North America,Guadalajara,,74360,2023-12-30,Small Business
C00782,Betty Anderson,B2C,Consumer,Brazil,Latin America,Rio de Janeiro,,95856,2024-11-08,Consumer
C00783,Pinnacle Depot,B2B,Telecommunications,Poland,Europe,Warsaw,,91437,2024-09-15,Enterprise
C00784,Frontier Distribution,B2B,Automotive,Singapore,Asia Pacific,Singapore,,99210,2024-01-17,Small Business
C00785,James Cohen,B2C,Consumer,Egypt,Middle East & Africa,Cairo,,32908,2025-09-23,Consumer
C00786,Betty Thomas,B2C,Consumer,France,Europe,Paris,,86422,2023-12-30,Consumer
C00787,Quantum Mart,B2B,Construction,China,Asia Pacific,Ningbo,,70626,2024-06-01,Mid-Market
C00788,Cascade Partners,B2B,Agriculture,Mexico,North America,Monterrey,,13665,2023-08-07,Small Business
C00789,Vantage Ventures,B2B,Energy,China,Asia Pacific,Shenzhen,,28551,2025-05-11,Enterprise
C00790,Global Wholesale,B2B,Government,Singapore,Asia Pacific,Singapore,,40639,2025-03-12,Small Business
C00791,Bluewave Supply Co.,B2B,Retail,United States,North America,Chicago,TX,40818,2023-04-21,Enterprise
C00792,Global Distribution,B2B,Manufacturing,United Kingdom,Europe,London,,99313,2024-04-09,Mid-Market
C00793,Meridian Enterprises,B2B,Automotive,Mexico,North America,Monterrey,,93369,2023-05-15,Mid-Market
C00794,Vantage Enterprises,B2B,Agriculture,Mexico,North America,Monterrey,,33294,2025-01-02,Mid-Market
C00795,Prime Systems,B2B,Consumer Goods,Mexico,North America,Monterrey,,17584,2023-11-03,Small Business
C00796,Summit Trading Co.,B2B,Technology,Spain,Europe,Barcelona,,23012,2025-02-05,Small Business
C00797,Frontier Supply Co.,B2B,Manufacturing,Canada,North America,Toronto,,93814,2023-05-10,Small Business
C00798,Granite Commerce,B2B,Government,Mexico,North America,Guadalajara,,72937,2023-11-19,Small Business
C00799,Union Mart,B2B,Construction,Vietnam,Asia Pacific,Hanoi,,47291,2024-11-15,Mid-Market
C00800,Olga Ibrahim,B2C,Consumer,Vietnam,Asia Pacific,Ho Chi Minh City,,40929,2024-10-21,Consumer
C00801,Apex Retail Group,B2B,Consumer Goods,Japan,Asia Pacific,Osaka,,56232,2023-12-27,Small Business
C00802,Cascade Networks,B2B,Consumer Goods,Mexico,North America,Guadalajara,,90690,2025-12-31,Mid-Market
C00803,Summit Supply Co.,B2B,Education,Argentina,Latin America,Buenos Aires,,44109,2023-01-20,Enterprise
C00804,Silverline Commerce,B2B,Pharmaceuticals,Germany,Europe,Munich,,,2024-08-20,Mid-Market
C00805,Silverline Mart,B2B,Food & Beverage,United States,North America,Atlanta,IL,98675,2023-07-19,Enterprise
C00806,Ironclad Retail Group,B2B,Hospitality,Canada,North America,Toronto,,,2024-01-08,Small Business
C00807,Nova Distribution,B2B,Agriculture,China,Asia Pacific,Shenzhen,,62470,2024-07-25,Small Business
C00808,Harbor Logistics,B2B,Government,Canada,North America,Montreal,,50640,2025-08-23,Mid-Market
C00809,Vertex Industries,B2B,Energy,United Kingdom,Europe,Manchester,,12132,2024-12-14,Mid-Market
C00810,Pinnacle Commerce,B2B,Manufacturing,Saudi Arabia,Middle East & Africa,Riyadh,,94461,2023-04-20,Enterprise
C00811,Cascade Ventures,B2B,Consumer Goods,Mexico,North America,Monterrey,,57258,2024-07-04,Small Business
C00812,Anchor Depot,B2B,Education,Mexico,North America,Mexico City,,74453,2025-05-13,Mid-Market
C00813,Skyline Networks,B2B,Consumer Goods,Egypt,Middle East & Africa,Cairo,,95725,2023-10-07,Small Business
C00814,Susan Smith,B2C,Consumer,France,Europe,Paris,,53280,2024-02-07,Consumer
C00815,Redwood Industries,B2B,Automotive,Canada,North America,Vancouver,,13245,2024-12-12,Small Business
C00816,Chen Robinson,B2C,Consumer,Chile,Latin America,Santiago,,38696,2024-10-12,Consumer
C00817,Liam Tran,B2C,Consumer,Argentina,Latin America,Buenos Aires,,52793,2024-05-17,Consumer
C00818,Divya Rossi,B2C,Consumer,Poland,Europe,Warsaw,,35149,2023-01-28,Consumer
C00819,Lukas Singh,B2C,Consumer,Japan,Asia Pacific,Tokyo,,66069,2023-11-25,Consumer
C00820,Vantage Wholesale,B2B,Automotive,United States,North America,Chicago,TX,48667,2023-07-02,Mid-Market
C00821,Divya Jackson,B2C,Consumer,United States,North America,Chicago,AZ,66408,2023-02-12,Consumer
C00822,Ironclad Supply Co.,B2B,Automotive,Poland,Europe,Warsaw,,44112,2023-01-24,Mid-Market
C00823,Global Supply Co.,B2B,Hospitality,United States,North America,Chicago,OH,16513,2023-02-07,Mid-Market
C00824,Pinnacle Import Export,B2B,Construction,Australia,Asia Pacific,Melbourne,,22663,2025-05-22,Enterprise
C00825,Anna White,B2C,Consumer,India,Asia Pacific,Chennai,,37456,2023-12-30,Consumer
C00826,Global Supply Co.,B2B,Manufacturing,United States,North America,Columbus,TX,57327,2023-04-06,Mid-Market
C00827,Global Retail Group,B2B,Energy,Poland,Europe,Warsaw,,49449,2024-06-10,Small Business
C00828,Karen Harris,B2C,Consumer,Canada,North America,Montreal,,13957,2025-11-27,Consumer
C00829,Crest Traders,B2B,Hospitality,Chile,Latin America,Santiago,,84885,2023-01-27,Small Business
C00830,Prime Industries,B2B,Manufacturing,Canada,North America,Montreal,,14842,2024-09-30,Mid-Market
C00831,Coastal Logistics,B2B,Education,Australia,Asia Pacific,Melbourne,,75060,2024-07-04,Mid-Market
C00832,Sterling Logistics,B2B,Education,Germany,Europe,Frankfurt,,67675,2024-12-19,Mid-Market
C00833,Emma Lee,B2C,Consumer,Poland,Europe,Gdansk,,69588,2024-02-15,Consumer
C00834,Harbor Partners,B2B,Energy,Australia,Asia Pacific,Sydney,,60013,2023-05-06,Enterprise
C00835,Sterling Wholesale,B2B,Pharmaceuticals,Japan,Asia Pacific,Tokyo,,78649,2024-02-21,Small Business
C00836,Zenith Import Export,B2B,Energy,Netherlands,Europe,Rotterdam,,35721,2024-11-24,Enterprise
C00837,Coastal Enterprises,B2B,Energy,India,Asia Pacific,Mumbai,,12253,2024-11-26,Enterprise
C00838,Bluewave Merchants,B2B,Hospitality,Egypt,Middle East & Africa,Cairo,,43430,2024-06-20,Enterprise
C00839,Mary Ferreira,B2C,Consumer,Netherlands,Europe,Amsterdam,,62438,2024-11-10,Consumer
C00840,Charles Taylor,B2C,Consumer,Netherlands,Europe,Rotterdam,,31129,2024-03-15,Consumer
C00841,Marco Ferreira,B2C,Consumer,Canada,North America,Vancouver,,22622,2025-02-08,Consumer
C00842,Harbor Commerce,B2B,Construction,Japan,Asia Pacific,Tokyo,,28163,2024-09-29,Mid-Market
C00843,Granite Systems,B2B,Automotive,France,Europe,Marseille,,81615,2024-03-22,Enterprise
C00844,Cascade Distribution,B2B,Manufacturing,United Kingdom,Europe,London,,91517,2025-06-30,Enterprise
C00845,Cascade Supply Co.,B2B,Hospitality,United States,North America,Dallas,OH,70529,2024-07-21,Enterprise
C00846,Redwood Industries,B2B,Automotive,Chile,Latin America,Santiago,,30378,2023-06-05,Mid-Market
C00847,Silverline Traders,B2B,Consumer Goods,Spain,Europe,Madrid,,53371,2023-04-30,Enterprise
C00848,Liam Ferreira,B2C,Consumer,Japan,Asia Pacific,Tokyo,,81570,2025-11-14,Consumer
C00849,Harbor Wholesale,B2B,Hospitality,Canada,North America,Vancouver,,28900,2025-04-10,Enterprise
C00850,Lukas Smith,B2C,Consumer,United Arab Emirates,Middle East & Africa,Dubai,,95271,2024-07-24,Consumer
C00851,Ironclad Industries,B2B,Manufacturing,Mexico,North America,Mexico City,,84896,2024-06-07,Small Business
C00852,Bluewave Mart,B2B,Energy,Mexico,North America,Guadalajara,,69993,2024-09-19,Mid-Market
C00853,Sven Lee,B2C,Consumer,Brazil,Latin America,Curitiba,,35225,2023-04-09,Consumer
C00854,Oliver Zhang,B2C,Consumer,Chile,Latin America,Santiago,,30073,2024-04-05,Consumer
C00855,Charles Miller,B2C,Consumer,United States,North America,Atlanta,WA,47281,2023-12-05,Consumer
C00856,Redwood Commerce,B2B,Retail,Spain,Europe,Barcelona,,68145,2025-02-13,Small Business
C00857,Sterling Merchants,B2B,Food & Beverage,India,Asia Pacific,Chennai,,63691,2023-11-16,Mid-Market
C00858,Sven Oliveira,B2C,Consumer,Colombia,Latin America,Medellin,,90131,2025-07-06,Consumer
C00859,Vantage Commerce,B2B,Automotive,Poland,Europe,Gdansk,,97237,2025-02-24,Mid-Market
C00860,Betty Moore,B2C,Consumer,Netherlands,Europe,Rotterdam,,49327,2024-01-27,Consumer
C00861,Summit Distribution,B2B,Education,Japan,Asia Pacific,Osaka,,63786,2024-07-28,Enterprise
C00862,Anchor Systems,B2B,Construction,Singapore,Asia Pacific,Singapore,,60509,2023-11-19,Small Business
C00863,Skyline Solutions,B2B,Energy,Singapore,Asia Pacific,Singapore,,97192,2024-11-17,Small Business
C00864,Giulia Martin,B2C,Consumer,Netherlands,Europe,Rotterdam,,63796,2023-07-30,Consumer
C00865,Crest Trading Co.,B2B,Manufacturing,United States,North America,Chicago,WA,79637,2023-10-10,Small Business
C00866,Carlos White,B2C,Consumer,Brazil,Latin America,Curitiba,,76783,2024-07-21,Consumer
C00867,Metro Partners,B2B,Retail,Brazil,Latin America,Curitiba,,20716,2025-09-02,Mid-Market
C00868,Global Partners,B2B,Manufacturing,India,Asia Pacific,Bengaluru,,10495,2024-10-09,Small Business
C00869,Yuki Thompson,B2C,Consumer,Mexico,North America,Monterrey,,12424,2024-07-27,Small Business
C00870,Liam Lee,B2C,Consumer,Canada,North America,Montreal,,,2024-10-14,Consumer
C00871,Quantum Commerce,B2B,Consumer Goods,China,Asia Pacific,Shanghai,,34022,2025-09-13,Enterprise
C00872,Vertex Partners,B2B,Government,United States,North America,Atlanta,NY,76467,2025-06-02,Enterprise
C00873,Global Enterprises,B2B,Automotive,Egypt,Middle East & Africa,Cairo,,98363,2023-04-04,Mid-Market
C00874,Coastal Mart,B2B,Food & Beverage,Spain,Europe,Madrid,,98168,2025-12-09,Mid-Market
C00875,Prime Trading Co.,B2B,Manufacturing,Australia,Asia Pacific,Sydney,,95012,2024-02-24,Small Business
C00876,Atlas Enterprises,B2B,Agriculture,Chile,Latin America,Santiago,,44504,2023-01-14,Mid-Market
C00877,Skyline Partners,B2B,Consumer Goods,France,Europe,Paris,,73701,2023-01-17,Mid-Market
C00878,Coastal Partners,B2B,Construction,Mexico,North America,Monterrey,,50702,2025-05-23,Mid-Market
C00879,David Schmidt,B2C,Consumer,Vietnam,Asia Pacific,Ho Chi Minh City,,89278,2025-06-05,Consumer
C00880,Ravi Hernandez,B2C,Consumer,United Kingdom,Europe,Birmingham,,98102,2025-03-28,Consumer
C00881,Frontier Partners,B2B,Pharmaceuticals,United Kingdom,Europe,Manchester,,70852,2025-09-25,Small Business
C00882,Summit Distribution,B2B,Energy,Australia,Asia Pacific,Sydney,,84589,2023-01-12,Mid-Market
C00883,Prime Supply Co.,B2B,Retail,Saudi Arabia,Middle East & Africa,Jeddah,,61136,2025-12-11,Small Business
C00884,Fatima Zhang,B2C,Consumer,France,Europe,Paris,,57820,2023-03-10,Consumer
C00885,Atlas Traders,B2B,Agriculture,Canada,North America,Montreal,,67885,2023-09-09,Small Business
C00886,Ivan Wilson,B2C,Consumer,Germany,Europe,Hamburg,,82129,2023-11-15,Consumer
C00887,Ironclad Depot,B2B,Automotive,France,Europe,Marseille,,21741,2025-10-23,Small Business
C00888,Beacon Trading Co.,B2B,Food & Beverage,United States,North America,Dallas,GA,64213,2023-09-13,Small Business
C00889,Mark Garcia,B2C,Consumer,Canada,North America,Montreal,,75156,2024-09-09,Consumer
C00890,Nancy Li,B2C,Consumer,Japan,Asia Pacific,Osaka,,76122,2023-03-30,Consumer
C00891,Elizabeth Muller,B2C,Consumer,Mexico,North America,Mexico City,,95906,2025-08-04,Consumer
C00892,Union Mart,B2B,Healthcare,United Arab Emirates,Middle East & Africa,Dubai,,15459,2024-09-17,Small Business
C00893,Silverline Wholesale,B2B,Education,Canada,North America,Vancouver,,55337,2023-07-15,Enterprise
C00894,Ironclad Supply Co.,B2B,Healthcare,United States,North America,Columbus,NJ,98255,2023-01-07,Enterprise
C00895,Ironclad Mart,B2B,Technology,Australia,Asia Pacific,Sydney,,13418,2025-01-26,Mid-Market
C00896,Quantum Industries,B2B,Hospitality,Argentina,Latin America,Buenos Aires,,52853,2023-06-28,Small Business
C00897,Beacon Supply Co.,B2B,Energy,United States,North America,Columbus,NY,21760,2024-11-05,Small Business
C00898,Redwood Industries,B2B,Technology,Mexico,North America,Guadalajara,,98397,2024-08-13,Enterprise
C00899,Prime Retail Group,B2B,Agriculture,Mexico,North America,Mexico City,,98124,2023-07-10,Small Business
C00900,Quantum Partners,B2B,Pharmaceuticals,Poland,Europe,Gdansk,,72179,2025-09-24,Enterprise
C00901,Apex Distribution,B2B,Automotive,Spain,Europe,Madrid,,56016,2023-08-06,Mid-Market
C00902,Vertex Distribution,B2B,Hospitality,Canada,North America,Montreal,,98978,2025-05-07,Enterprise
C00903,Quantum Supply Co.,B2B,Energy,United States,North America,Dallas,AZ,57595,2024-10-26,Small Business
C00904,Ivan Wang,B2C,Consumer,Poland,Europe,Warsaw,,73322,2024-05-22,Consumer
C00905,Elizabeth Nguyen,B2C,Consumer,United Arab Emirates,Middle East & Africa,Dubai,,80807,2025-07-17,Consumer
C00906,Sterling Import Export,B2B,Technology,Australia,Asia Pacific,Melbourne,,38435,2024-10-31,Mid-Market
C00907,Crest Supply Co.,B2B,Retail,France,Europe,Lyon,,84399,2024-06-20,Small Business
C00908,Horizon Logistics,B2B,Consumer Goods,United States,North America,Chicago,IL,71283,2023-12-18,Small Business
C00909,Matthew Johnson,B2C,Consumer,United States,North America,Phoenix,CA,73886,2025-07-15,Consumer
C00910,Quantum Wholesale,B2B,Energy,Canada,North America,Vancouver,,17728,2023-02-24,Small Business
C00911,Elizabeth Hernandez,B2C,Consumer,Singapore,Asia Pacific,Singapore,,39741,2025-09-28,Consumer
C00912,Metro Supply Co.,B2B,Construction,Chile,Latin America,Santiago,,58306,2023-10-20,Small Business
C00913,Ravi Santos,B2C,Consumer,Chile,Latin America,Santiago,,91705,2024-11-09,Consumer
C00914,Vertex Import Export,B2B,Agriculture,United Arab Emirates,Middle East & Africa,Dubai,,12712,2024-06-06,Mid-Market
C00915,Anchor Enterprises,B2B,Technology,United Arab Emirates,Middle East & Africa,Abu Dhabi,,35203,2024-09-04,Mid-Market
C00916,Granite Enterprises,B2B,Pharmaceuticals,Saudi Arabia,Middle East & Africa,Jeddah,,70058,2025-08-10,Small Business
C00917,Prime Wholesale,B2B,Technology,United States,North America,Dallas,TX,75763,2025-06-14,Small Business
C00918,Nova Commerce,B2B,Automotive,Mexico,North America,Mexico City,,89706,2023-03-31,Enterprise
C00919,Crest Merchants,B2B,Healthcare,United States,North America,Newark,NJ,70090,2024-12-05,Mid-Market
C00920,Harbor Import Export,B2B,Construction,Germany,Europe,Frankfurt,,11610,2023-03-01,Mid-Market
C00921,Frontier Industries,B2B,Manufacturing,Canada,North America,Montreal,,24188,2024-11-15,Enterprise
C00922,Granite Import Export,B2B,Technology,Chile,Latin America,Santiago,,22713,2023-10-20,Small Business
C00923,Silverline Solutions,B2B,Telecommunications,China,Asia Pacific,Shanghai,,23120,2025-09-10,Small Business
C00924,Barbara Clark,B2C,Consumer,Germany,Europe,Munich,,13942,2025-09-28,Consumer
C00925,Sofia Moore,B2C,Consumer,Mexico,North America,Guadalajara,,96314,2024-08-24,Consumer
C00926,Nova Partners,B2B,Technology,Mexico,North America,Mexico City,,95048,2024-11-21,Mid-Market
C00927,Sandra Sharma,B2C,Consumer,Canada,North America,Toronto,,13101,2024-06-08,Consumer
C00928,Vertex Distribution,B2B,Construction,Colombia,Latin America,Bogota,,50994,2025-03-20,Small Business
C00929,Daniel Lopez,B2C,Consumer,France,Europe,Lyon,,,2025-04-23,Consumer
C00930,Meridian Networks,B2B,Retail,China,Asia Pacific,Ningbo,,61803,2025-03-31,Small Business
C00931,Christopher Muller,B2C,Consumer,Canada,North America,Toronto,,63548,2023-06-25,Consumer
C00932,Vertex Import Export,B2B,Telecommunications,France,Europe,Marseille,,57646,2024-05-20,Enterprise
C00933,Sterling Enterprises,B2B,Energy,United Kingdom,Europe,London,,99337,2025-01-27,Enterprise
C00934,Ingrid Rossi,B2C,Consumer,China,Asia Pacific,Shanghai,,74393,2025-03-15,Consumer
C00935,Bluewave Logistics,B2B,Food & Beverage,Vietnam,Asia Pacific,Ho Chi Minh City,,44939,2024-01-28,Mid-Market
C00936,Skyline Systems,B2B,Healthcare,Mexico,North America,Guadalajara,,68849,2025-03-19,Enterprise
C00937,Union Wholesale,B2B,Education,South Africa,Middle East & Africa,Johannesburg,,19295,2023-09-20,Mid-Market
C00938,Zenith Partners,B2B,Telecommunications,Canada,North America,Montreal,,20215,2025-07-21,Small Business
C00939,Frontier Systems,B2B,Retail,Chile,Latin America,Santiago,,,2024-09-20,Small Business
C00940,Pioneer Merchants,B2B,Energy,Mexico,North America,Guadalajara,,25959,2024-01-07,Mid-Market
C00941,Coastal Supply Co.,B2B,Automotive,Canada,North America,Vancouver,,41985,2024-07-25,Mid-Market
C00942,Carlos Patel,B2C,Consumer,Argentina,Latin America,Buenos Aires,,59510,2023-01-26,Consumer
C00943,Margaret Thomas,B2C,Consumer,Canada,North America,Toronto,,24465,2024-05-28,Small Business
C00944,Charles Schmidt,B2C,Consumer,United Kingdom,Europe,Birmingham,,90904,2023-01-18,Consumer
C00945,Beacon Traders,B2B,Food & Beverage,Spain,Europe,Madrid,,61496,2023-01-27,Mid-Market
C00946,Atlas Commerce,B2B,Energy,United States,North America,Atlanta,CA,86343,2025-01-09,Small Business
C00947,Harbor Industries,B2B,Retail,Australia,Asia Pacific,Sydney,,74469,2024-06-07,Small Business
C00948,Crest Supply Co.,B2B,Government,Brazil,Latin America,Curitiba,,13220,2023-01-22,Enterprise
C00949,Sterling Enterprises,B2B,Manufacturing,Argentina,Latin America,Buenos Aires,,74403,2023-09-10,Small Business
C00950,Metro Solutions,B2B,Manufacturing,Canada,North America,Montreal,,14098,2025-01-31,Mid-Market
C00951,Union Networks,B2B,Manufacturing,Poland,Europe,Gdansk,,68534,2023-05-22,Mid-Market
C00952,Ananya Lewis,B2C,Consumer,Canada,North America,Toronto,,34396,2024-08-26,Consumer
C00953,Vertex Industries,B2B,Agriculture,United States,North America,Dallas,AZ,36849,2025-01-02,Small Business
C00954,Crest Partners,B2B,Hospitality,Mexico,North America,Guadalajara,,90402,2023-10-10,Small Business
C00955,Prime Mart,B2B,Manufacturing,United Arab Emirates,Middle East & Africa,Dubai,,69481,2023-11-21,Small Business
C00956,Mark Cohen,B2C,Consumer,Chile,Latin America,Santiago,,95492,2023-05-24,Consumer
C00957,Crest Depot,B2B,Education,China,Asia Pacific,Shanghai,,,2025-09-16,Enterprise
C00958,Redwood Networks,B2B,Education,Poland,Europe,Warsaw,,96752,2023-06-25,Small Business
C00959,William Muller,B2C,Consumer,France,Europe,Paris,,66111,2024-11-08,Consumer
C00960,Isabella Wilson,B2C,Consumer,Spain,Europe,Barcelona,,56878,2024-11-06,Consumer
C00961,Nova Retail Group,B2B,Consumer Goods,Poland,Europe,Gdansk,,56135,2023-02-08,Small Business
C00962,Mohammed Fischer,B2C,Consumer,France,Europe,Marseille,,39037,2024-03-11,Consumer
C00963,Michael Silva,B2C,Consumer,Canada,North America,Montreal,,46291,2023-10-30,Consumer
C00964,Metro Systems,B2B,Consumer Goods,Canada,North America,Toronto,,50936,2025-07-14,Mid-Market
C00965,Horizon Industries,B2B,Retail,United Arab Emirates,Middle East & Africa,Abu Dhabi,,91169,2024-08-11,Small Business
C00966,Granite Systems,B2B,Consumer Goods,France,Europe,Marseille,,73810,2025-08-30,Mid-Market
C00967,Hiroshi Singh,B2C,Consumer,United Arab Emirates,Middle East & Africa,Abu Dhabi,,75069,2024-09-19,Consumer
C00968,Cascade Systems,B2B,Telecommunications,Mexico,North America,Monterrey,,15739,2024-05-29,Mid-Market
C00969,Redwood Networks,B2B,Pharmaceuticals,Spain,Europe,Madrid,,52910,2023-09-01,Mid-Market
C00970,Emma Novak,B2C,Consumer,United States,North America,Dallas,GA,80050,2025-04-30,Consumer
C00971,Redwood Merchants,B2B,Food & Beverage,United States,North America,Phoenix,IL,52429,2023-06-09,Mid-Market
C00972,Meridian Depot,B2B,Construction,Canada,North America,Vancouver,,41365,2023-07-10,Small Business
C00973,Meridian Ventures,B2B,Consumer Goods,Canada,North America,Toronto,,97560,2024-07-23,Small Business
C00974,Redwood Partners,B2B,Pharmaceuticals,Chile,Latin America,Santiago,,85095,2025-01-31,Enterprise
C00975,Nova Supply Co.,B2B,Retail,Canada,North America,Montreal,,95964,2023-02-04,Mid-Market
C00976,Apex Industries,B2B,Hospitality,China,Asia Pacific,Shanghai,,20024,2023-08-21,Small Business
C00977,Bluewave Ventures,B2B,Agriculture,Spain,Europe,Madrid,,27531,2024-12-04,Mid-Market
C00978,Atlas Industries,B2B,Government,United Kingdom,Europe,Manchester,,80139,2024-02-11,Mid-Market
C00979,Pinnacle Retail Group,B2B,Retail,United Kingdom,Europe,London,,51132,2024-08-14,Small Business
C00980,Susan Thomas,B2C,Consumer,Canada,North America,Vancouver,,95556,2023-03-04,Consumer
C00981,Vertex Merchants,B2B,Government,South Africa,Middle East & Africa,Cape Town,,68943,2025-05-08,Enterprise
C00982,Summit Networks,B2B,Food & Beverage,India,Asia Pacific,Bengaluru,,32881,2024-03-10,Small Business
C00983,Atlas Solutions,B2B,Automotive,India,Asia Pacific,Mumbai,,91975,2024-12-21,Small Business
C00984,Ironclad Commerce,B2B,Retail,Poland,Europe,Gdansk,,,2023-11-12,Small Business
C00985,Amara Ali,B2C,Consumer,United States,North America,Dallas,CA,57680,2024-04-10,Consumer
C00986,Union Networks,B2B,Technology,Argentina,Latin America,Buenos Aires,,32923,2025-03-31,Small Business
C00987,Ironclad Systems,B2B,Manufacturing,France,Europe,Lyon,,49669,2024-02-18,Small Business
C00988,Summit Traders,B2B,Consumer Goods,United States,North America,Dallas,GA,48484,2025-08-21,Small Business
C00989,Pioneer Logistics,B2B,Energy,Spain,Europe,Barcelona,,55441,2024-04-01,Mid-Market
C00990,Rahul Santos,B2C,Consumer,China,Asia Pacific,Shanghai,,58653,2025-01-16,Consumer
C00991,Ironclad Enterprises,B2B,Pharmaceuticals,Japan,Asia Pacific,Osaka,,15053,2024-03-28,Small Business
C00992,Vantage Logistics,B2B,Hospitality,China,Asia Pacific,Ningbo,,82374,2024-12-04,Enterprise
C00993,Frontier Systems,B2B,Telecommunications,Singapore,Asia Pacific,Singapore,,40547,2025-01-27,Small Business
C00994,Ironclad Ventures,B2B,Telecommunications,Mexico,North America,Monterrey,,59054,2025-02-07,Mid-Market
C00995,Union Traders,B2B,Technology,Argentina,Latin America,Buenos Aires,,65848,2025-12-02,Mid-Market
C00996,Cascade Ventures,B2B,Consumer Goods,Netherlands,Europe,Amsterdam,,,2025-10-06,Enterprise
C00997,Horizon Depot,B2B,Automotive,Japan,Asia Pacific,Osaka,,40000,2025-01-21,Enterprise
C00998,Union Holdings,B2B,Telecommunications,Canada,North America,Vancouver,,39448,2023-12-07,Small Business
C00999,Atlas Ventures,B2B,Telecommunications,South Africa,Middle East & Africa,Johannesburg,,92754,2023-04-28,Mid-Market
C01000,Pioneer Holdings,B2B,Education,United States,North America,Atlanta,CA,62310,2023-07-23,Small Business
C01001,Anchor Holdings,B2B,Construction,United States,North America,Columbus,FL,76706,2023-02-21,Small Business
C01002,Vertex Logistics,B2B,Energy,Germany,Europe,Munich,,11556,2023-12-07,Mid-Market
C01003,Ironclad Retail Group,B2B,Consumer Goods,Mexico,North America,Mexico City,,51482,2023-02-17,Mid-Market
C01004,Vertex Retail Group,B2B,Energy,Canada,North America,Montreal,,95355,2024-08-06,Small Business
C01005,Pinnacle Systems,B2B,Manufacturing,Japan,Asia Pacific,Tokyo,,42654,2023-03-07,Mid-Market
C01006,Silverline Logistics,B2B,Education,United Kingdom,Europe,London,,19282,2024-04-09,Small Business
C01007,Atlas Ventures,B2B,Healthcare,Colombia,Latin America,Bogota,,42222,2023-03-23,Small Business
C01008,Claire White,B2C,Consumer,Canada,North America,Montreal,,44095,2024-12-27,Consumer
C01009,Skyline Enterprises,B2B,Technology,Australia,Asia Pacific,Melbourne,,22688,2023-06-18,Small Business
C01010,Noah Cohen,B2C,Consumer,France,Europe,Marseille,,14586,2024-08-15,Consumer
C01011,Redwood Supply Co.,B2B,Pharmaceuticals,China,Asia Pacific,Shanghai,,17154,2025-06-10,Mid-Market
C01012,Metro Distribution,B2B,Retail,United Kingdom,Europe,London,,36644,2025-05-20,Small Business
C01013,Apex Commerce,B2B,Retail,Poland,Europe,Warsaw,,13914,2023-12-02,Enterprise
C01014,Harbor Systems,B2B,Technology,United Arab Emirates,Middle East & Africa,Dubai,,56229,2023-08-19,Small Business
C01015,James Harris,B2C,Consumer,Germany,Europe,Hamburg,,91388,2024-05-05,Consumer
C01016,Robert Brown,B2C,Consumer,Mexico,North America,Mexico City,,71007,2025-06-11,Consumer
C01017,Cascade Merchants,B2B,Telecommunications,Japan,Asia Pacific,Tokyo,,90549,2023-06-05,Mid-Market
C01018,Horizon Networks,B2B,Telecommunications,Chile,Latin America,Santiago,,45559,2024-07-13,Small Business
C01019,Quantum Wholesale,B2B,Food & Beverage,United States,North America,Atlanta,FL,80192,2023-09-29,Enterprise
C01020,Olga White,B2C,Consumer,Spain,Europe,Barcelona,,50762,2024-05-01,Consumer
C01021,Marco Schmidt,B2C,Consumer,Colombia,Latin America,Bogota,,86147,2023-08-10,Consumer
C01022,Ironclad Networks,B2B,Consumer Goods,Australia,Asia Pacific,Sydney,,87755,2024-01-01,Enterprise
C01023,Frontier Wholesale,B2B,Healthcare,United Arab Emirates,Middle East & Africa,Dubai,,13464,2023-09-12,Small Business
C01024,Sterling Networks,B2B,Energy,Spain,Europe,Barcelona,,59093,2024-03-27,Small Business
C01025,Cascade Depot,B2B,Education,Japan,Asia Pacific,Osaka,,30022,2025-02-27,Small Business
